Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Month_Name,Week,Day_of_Week,Revenue,Potential_Stockout,Potential_Overstock
2023-04-12,S002,P0010,Groceries,South,284,173,39,169.59,33.85,0,Cloudy,0,29.65,Autumn,2023,4,April,15,Wednesday,5856.05,0,0
2023-04-12,S002,P0011,Toys,South,369,97,90,111.47,29.88,15,Cloudy,1,27.82,Spring,2023,4,April,15,Wednesday,2898.36,0,1
2023-04-12,S002,P0012,Groceries,East,376,240,179,230.21,67.96,20,Sunny,1,72.38,Summer,2023,4,April,15,Wednesday,16310.399999999998,0,0
2023-04-12,S002,P0013,Clothing,East,221,75,168,73.03,86.28,5,Snowy,0,85.06,Winter,2023,4,April,15,Wednesday,6471.0,0,0
2023-04-12,S002,P0014,Groceries,South,288,9,123,27.05,99.86,10,Sunny,0,103.35,Spring,2023,4,April,15,Wednesday,898.74,0,1
2023-04-12,S002,P0015,Toys,South,148,147,86,144.56,64.59,5,Sunny,0,64.23,Autumn,2023,4,April,15,Wednesday,9494.730000000001,0,0
2023-04-12,S002,P0016,Groceries,East,474,348,22,363.32,32.08,20,Rainy,1,27.12,Autumn,2023,4,April,15,Wednesday,11163.84,0,0
2023-04-12,S002,P0017,Groceries,East,146,88,91,83.13,57.19,10,Cloudy,1,58.88,Spring,2023,4,April,15,Wednesday,5032.719999999999,0,0
2023-04-12,S002,P0018,Clothing,East,483,431,36,428.06,55.83,0,Snowy,0,56.82,Autumn,2023,4,April,15,Wednesday,24062.73,0,0
2023-04-12,S002,P0019,Clothing,East,380,119,102,137.91,62.36,5,Sunny,0,63.22,Spring,2023,4,April,15,Wednesday,7420.84,0,1
2023-04-12,S002,P0020,Toys,East,281,217,131,235.77,77.85,5,Sunny,1,81.69,Spring,2023,4,April,15,Wednesday,16893.449999999997,0,0
2023-04-12,S003,P0001,Toys,South,97,63,47,65.79,81.27,15,Cloudy,1,84.44,Spring,2023,4,April,15,Wednesday,5120.009999999999,0,0
2023-04-12,S003,P0002,Toys,North,77,10,179,5.67,44.14,0,Snowy,0,41.21,Spring,2023,4,April,15,Wednesday,441.4,0,1
2023-04-12,S003,P0003,Clothing,North,441,26,27,39.73,47.05,0,Rainy,0,49.85,Autumn,2023,4,April,15,Wednesday,1223.3,0,1
2023-04-12,S003,P0004,Clothing,East,480,72,90,68.5,51.81,20,Rainy,0,52.62,Autumn,2023,4,April,15,Wednesday,3730.32,0,1
2023-04-12,S003,P0005,Clothing,South,427,44,78,34.5,85.43,20,Sunny,1,82.06,Summer,2023,4,April,15,Wednesday,3758.92,0,1
2023-04-12,S003,P0006,Furniture,West,64,28,70,32.99,55.45,15,Cloudy,0,53.17,Spring,2023,4,April,15,Wednesday,1552.6000000000001,0,0
2023-04-12,S003,P0007,Clothing,East,334,326,191,341.23,98.97,20,Rainy,1,101.48,Spring,2023,4,April,15,Wednesday,32264.22,0,0
2023-04-12,S003,P0008,Clothing,South,473,272,198,263.56,89.41,5,Sunny,0,87.01,Summer,2023,4,April,15,Wednesday,24319.52,0,0
2023-04-12,S003,P0009,Toys,South,411,386,40,402.83,16.25,20,Rainy,0,11.64,Summer,2023,4,April,15,Wednesday,6272.5,0,0
2023-04-12,S003,P0010,Groceries,North,286,178,164,179.72,21.29,10,Snowy,0,22.77,Winter,2023,4,April,15,Wednesday,3789.62,0,0
2023-04-12,S003,P0011,Electronics,North,52,48,43,63.36,27.66,20,Cloudy,0,23.58,Summer,2023,4,April,15,Wednesday,1327.68,0,0
2023-04-12,S003,P0012,Toys,West,177,168,110,165.84,29.73,0,Rainy,1,25.07,Winter,2023,4,April,15,Wednesday,4994.64,0,0
2023-04-12,S003,P0013,Groceries,South,243,17,131,18.01,35.75,5,Rainy,0,37.87,Spring,2023,4,April,15,Wednesday,607.75,0,1
2023-04-12,S003,P0014,Groceries,South,380,369,127,363.98,81.6,20,Snowy,1,82.34,Summer,2023,4,April,15,Wednesday,30110.399999999998,0,0
2023-04-12,S003,P0015,Electronics,West,139,44,97,53.12,31.72,20,Rainy,0,32.48,Spring,2023,4,April,15,Wednesday,1395.6799999999998,0,1
2023-04-12,S003,P0016,Toys,East,349,73,105,74.28,21.1,20,Rainy,0,23.67,Autumn,2023,4,April,15,Wednesday,1540.3000000000002,0,1
2023-04-12,S003,P0017,Groceries,East,178,57,133,72.11,88.62,15,Sunny,0,92.8,Autumn,2023,4,April,15,Wednesday,5051.34,0,1
2023-04-12,S003,P0018,Electronics,North,179,134,199,143.96,66.44,5,Rainy,0,63.31,Autumn,2023,4,April,15,Wednesday,8902.96,0,0
2023-04-12,S003,P0019,Electronics,West,91,82,164,95.45,59.26,20,Cloudy,1,55.07,Spring,2023,4,April,15,Wednesday,4859.32,0,0
2023-04-12,S003,P0020,Furniture,West,430,429,164,444.9,30.91,20,Rainy,1,28.74,Summer,2023,4,April,15,Wednesday,13260.39,0,0
2023-04-12,S004,P0001,Clothing,North,356,223,145,215.9,40.4,15,Sunny,0,39.08,Summer,2023,4,April,15,Wednesday,9009.199999999999,0,0
2023-04-12,S004,P0002,Clothing,South,246,39,95,34.01,19.69,5,Cloudy,1,24.44,Summer,2023,4,April,15,Wednesday,767.9100000000001,0,1
2023-04-12,S004,P0003,Furniture,South,136,37,163,30.88,56.94,5,Cloudy,1,52.11,Summer,2023,4,April,15,Wednesday,2106.7799999999997,0,1
2023-04-12,S004,P0004,Clothing,South,398,11,53,10.02,90.36,20,Sunny,1,92.14,Spring,2023,4,April,15,Wednesday,993.96,0,1
2023-04-12,S004,P0005,Electronics,North,220,17,115,10.64,72.57,5,Snowy,1,70.36,Winter,2023,4,April,15,Wednesday,1233.6899999999998,0,1
2023-04-12,S004,P0006,Electronics,South,352,47,57,52.24,50.09,15,Rainy,0,47.78,Spring,2023,4,April,15,Wednesday,2354.23,0,1
2023-04-12,S004,P0007,Groceries,West,315,130,166,138.82,82.91,5,Sunny,1,81.8,Autumn,2023,4,April,15,Wednesday,10778.3,0,0
2023-04-12,S004,P0008,Furniture,East,240,141,103,142.61,23.34,20,Snowy,1,25.48,Spring,2023,4,April,15,Wednesday,3290.94,0,0
2023-04-12,S004,P0009,Toys,West,304,267,70,261.59,56.32,15,Cloudy,0,54.69,Spring,2023,4,April,15,Wednesday,15037.44,0,0
2023-04-12,S004,P0010,Electronics,South,360,113,94,105.63,95.91,0,Cloudy,1,99.93,Spring,2023,4,April,15,Wednesday,10837.83,0,1
2023-04-12,S004,P0011,Furniture,West,218,164,116,168.2,64.93,10,Snowy,1,67.61,Autumn,2023,4,April,15,Wednesday,10648.52,0,0
2023-04-12,S004,P0012,Furniture,West,483,474,105,472.94,60.78,5,Snowy,1,61.02,Summer,2023,4,April,15,Wednesday,28809.72,0,0
2023-04-12,S004,P0013,Groceries,South,232,23,193,18.16,13.86,0,Rainy,0,9.46,Winter,2023,4,April,15,Wednesday,318.78,0,1
2023-04-12,S004,P0014,Electronics,West,179,176,41,194.48,28.62,10,Sunny,0,24.66,Spring,2023,4,April,15,Wednesday,5037.12,0,0
2023-04-12,S004,P0015,Toys,North,82,57,116,72.75,81.23,5,Snowy,0,86.09,Autumn,2023,4,April,15,Wednesday,4630.110000000001,0,0
2023-04-12,S004,P0016,Furniture,South,349,40,93,49.33,56.64,5,Sunny,0,56.12,Autumn,2023,4,April,15,Wednesday,2265.6,0,1
2023-04-12,S004,P0017,Furniture,North,390,40,161,51.54,51.41,10,Cloudy,0,55.75,Autumn,2023,4,April,15,Wednesday,2056.3999999999996,0,1
2023-04-12,S004,P0018,Electronics,North,470,190,33,199.79,47.79,20,Cloudy,0,44.83,Summer,2023,4,April,15,Wednesday,9080.1,0,0
2023-04-12,S004,P0019,Furniture,South,396,321,98,316.42,77.46,0,Cloudy,0,79.77,Summer,2023,4,April,15,Wednesday,24864.659999999996,0,0
2023-04-12,S004,P0020,Groceries,West,265,64,192,57.72,81.63,20,Sunny,0,76.91,Summer,2023,4,April,15,Wednesday,5224.32,0,1
2023-04-12,S005,P0001,Groceries,East,80,23,75,20.6,22.01,0,Sunny,0,20.49,Spring,2023,4,April,15,Wednesday,506.23,0,1
2023-04-12,S005,P0002,Groceries,South,374,155,64,172.66,40.96,5,Sunny,0,40.88,Spring,2023,4,April,15,Wednesday,6348.8,0,0
2023-04-12,S005,P0003,Groceries,West,140,31,75,31.94,34.06,20,Snowy,0,30.88,Spring,2023,4,April,15,Wednesday,1055.8600000000001,0,1
2023-04-12,S005,P0004,Furniture,South,113,28,45,25.42,21.97,5,Rainy,0,26.67,Autumn,2023,4,April,15,Wednesday,615.16,0,1
2023-04-12,S005,P0005,Clothing,West,98,95,153,97.25,33.18,0,Sunny,0,34.38,Autumn,2023,4,April,15,Wednesday,3152.1,0,0
2023-04-12,S005,P0006,Electronics,South,124,32,109,29.78,56.58,5,Rainy,1,57.23,Spring,2023,4,April,15,Wednesday,1810.56,0,1
2023-04-12,S005,P0007,Electronics,North,320,43,44,60.69,46.34,10,Snowy,1,43.23,Winter,2023,4,April,15,Wednesday,1992.6200000000001,0,1
2023-04-12,S005,P0008,Groceries,South,75,46,170,53.92,13.49,0,Snowy,0,16.4,Spring,2023,4,April,15,Wednesday,620.54,0,0
2023-04-12,S005,P0009,Toys,South,468,212,182,223.15,47.11,0,Cloudy,0,51.15,Summer,2023,4,April,15,Wednesday,9987.32,0,0
2023-04-12,S005,P0010,Groceries,East,355,332,157,347.36,12.38,15,Cloudy,1,11.58,Autumn,2023,4,April,15,Wednesday,4110.16,0,0
2023-04-12,S005,P0011,Clothing,East,338,331,29,329.71,43.2,5,Rainy,0,44.54,Winter,2023,4,April,15,Wednesday,14299.2,0,0
2023-04-12,S005,P0012,Groceries,West,140,138,41,142.43,97.18,0,Sunny,0,92.34,Autumn,2023,4,April,15,Wednesday,13410.84,0,0
2023-04-12,S005,P0013,Electronics,North,205,106,104,108.16,28.93,5,Rainy,1,29.56,Autumn,2023,4,April,15,Wednesday,3066.58,0,0
2023-04-12,S005,P0014,Furniture,West,338,149,135,140.74,94.31,20,Sunny,0,98.89,Spring,2023,4,April,15,Wednesday,14052.19,0,0
2023-04-12,S005,P0015,Furniture,North,345,290,110,298.67,71.29,20,Cloudy,0,73.77,Winter,2023,4,April,15,Wednesday,20674.100000000002,0,0
2023-04-12,S005,P0016,Toys,North,397,347,195,337.45,76.03,5,Snowy,1,75.59,Summer,2023,4,April,15,Wednesday,26382.41,0,0
2023-04-12,S005,P0017,Electronics,North,245,65,83,66.04,43.74,0,Sunny,0,43.35,Autumn,2023,4,April,15,Wednesday,2843.1,0,1
2023-04-12,S005,P0018,Toys,East,380,14,144,19.67,60.04,15,Snowy,0,56.47,Spring,2023,4,April,15,Wednesday,840.56,0,1
2023-04-12,S005,P0019,Electronics,North,185,154,100,158.06,15.88,15,Rainy,1,13.11,Autumn,2023,4,April,15,Wednesday,2445.52,0,0
2023-04-12,S005,P0020,Clothing,South,393,183,118,194.32,81.68,15,Rainy,0,77.52,Spring,2023,4,April,15,Wednesday,14947.44,0,0
2023-04-13,S001,P0001,Electronics,North,231,15,198,22.25,20.6,5,Snowy,1,18.44,Summer,2023,4,April,15,Thursday,309.0,0,1
2023-04-13,S001,P0002,Furniture,North,464,376,147,373.29,78.33,0,Rainy,1,81.18,Summer,2023,4,April,15,Thursday,29452.079999999998,0,0
2023-04-13,S001,P0003,Clothing,East,312,181,91,194.51,35.12,20,Cloudy,1,31.51,Autumn,2023,4,April,15,Thursday,6356.719999999999,0,0
2023-04-13,S001,P0004,Groceries,South,265,119,173,137.0,67.78,10,Cloudy,1,65.75,Summer,2023,4,April,15,Thursday,8065.82,0,0
2023-04-13,S001,P0005,Toys,East,203,148,35,142.67,49.04,20,Sunny,1,47.45,Autumn,2023,4,April,15,Thursday,7257.92,0,0
2023-04-13,S001,P0006,Toys,North,446,42,165,53.64,26.19,5,Snowy,1,23.85,Spring,2023,4,April,15,Thursday,1099.98,0,1
2023-04-13,S001,P0007,Clothing,South,87,76,113,85.33,98.18,15,Snowy,0,97.82,Autumn,2023,4,April,15,Thursday,7461.68,0,0
2023-04-13,S001,P0008,Electronics,North,475,48,23,56.02,58.5,5,Sunny,0,56.05,Summer,2023,4,April,15,Thursday,2808.0,0,1
2023-04-13,S001,P0009,Groceries,East,147,2,31,7.99,69.78,0,Rainy,0,73.28,Spring,2023,4,April,15,Thursday,139.56,0,1
2023-04-13,S001,P0010,Toys,South,424,49,26,62.69,38.07,20,Rainy,0,39.45,Summer,2023,4,April,15,Thursday,1865.43,0,1
2023-04-13,S001,P0011,Groceries,South,368,346,39,344.49,40.66,15,Rainy,0,39.2,Summer,2023,4,April,15,Thursday,14068.359999999999,0,0
2023-04-13,S001,P0012,Clothing,East,132,86,73,87.78,54.32,20,Cloudy,0,59.25,Winter,2023,4,April,15,Thursday,4671.52,0,0
2023-04-13,S001,P0013,Furniture,North,409,314,114,312.46,58.53,5,Sunny,1,56.52,Summer,2023,4,April,15,Thursday,18378.420000000002,0,0
2023-04-13,S001,P0014,Furniture,North,284,35,177,41.43,92.8,15,Rainy,0,95.61,Spring,2023,4,April,15,Thursday,3248.0,0,1
2023-04-13,S001,P0015,Toys,East,335,86,87,86.65,28.5,20,Snowy,1,31.37,Autumn,2023,4,April,15,Thursday,2451.0,0,1
2023-04-13,S001,P0016,Electronics,East,130,57,163,69.67,33.27,10,Cloudy,0,30.95,Autumn,2023,4,April,15,Thursday,1896.39,0,0
2023-04-13,S001,P0017,Clothing,West,421,226,146,242.54,57.82,15,Sunny,0,60.32,Winter,2023,4,April,15,Thursday,13067.32,0,0
2023-04-13,S001,P0018,Groceries,West,398,333,105,342.1,76.0,15,Snowy,1,80.22,Winter,2023,4,April,15,Thursday,25308.0,0,0
2023-04-13,S001,P0019,Clothing,North,162,162,149,171.39,51.61,5,Cloudy,1,56.34,Summer,2023,4,April,15,Thursday,8360.82,1,0
2023-04-13,S001,P0020,Clothing,East,201,15,163,25.84,80.06,10,Snowy,0,79.67,Summer,2023,4,April,15,Thursday,1200.9,0,1
2023-04-13,S002,P0001,Furniture,West,336,43,81,35.56,13.27,0,Sunny,1,15.76,Summer,2023,4,April,15,Thursday,570.61,0,1
2023-04-13,S002,P0002,Electronics,South,157,120,160,128.77,10.14,10,Cloudy,1,6.48,Autumn,2023,4,April,15,Thursday,1216.8000000000002,0,0
2023-04-13,S002,P0003,Toys,South,223,179,129,188.88,89.78,5,Snowy,0,91.79,Autumn,2023,4,April,15,Thursday,16070.62,0,0
2023-04-13,S002,P0004,Toys,East,291,161,93,164.54,66.31,15,Cloudy,0,62.14,Winter,2023,4,April,15,Thursday,10675.91,0,0
2023-04-13,S002,P0005,Clothing,North,291,99,187,113.48,74.69,20,Rainy,1,71.75,Spring,2023,4,April,15,Thursday,7394.3099999999995,0,0
2023-04-13,S002,P0006,Clothing,South,355,222,173,213.67,86.15,20,Sunny,1,84.4,Winter,2023,4,April,15,Thursday,19125.300000000003,0,0
2023-04-13,S002,P0007,Groceries,West,202,192,160,194.23,80.53,20,Sunny,0,76.79,Winter,2023,4,April,15,Thursday,15461.76,0,0
2023-04-13,S002,P0008,Clothing,East,54,20,167,17.94,47.51,20,Sunny,0,46.33,Spring,2023,4,April,15,Thursday,950.1999999999999,0,0
2023-04-13,S002,P0009,Electronics,North,229,198,71,190.32,79.83,10,Sunny,0,78.28,Autumn,2023,4,April,15,Thursday,15806.34,0,0
2023-04-13,S002,P0010,Groceries,North,270,207,143,197.96,23.14,20,Cloudy,0,26.58,Winter,2023,4,April,15,Thursday,4789.9800000000005,0,0
2023-04-13,S002,P0011,Electronics,West,109,45,141,41.13,31.24,15,Rainy,0,30.74,Autumn,2023,4,April,15,Thursday,1405.8,0,0
2023-04-13,S002,P0012,Clothing,South,295,192,174,197.34,69.61,20,Sunny,1,68.55,Winter,2023,4,April,15,Thursday,13365.119999999999,0,0
2023-04-13,S002,P0013,Furniture,West,200,139,161,130.4,22.08,10,Sunny,0,25.22,Autumn,2023,4,April,15,Thursday,3069.12,0,0
2023-04-13,S002,P0014,Groceries,North,375,57,191,54.4,19.12,0,Cloudy,0,18.64,Spring,2023,4,April,15,Thursday,1089.8400000000001,0,1
2023-04-13,S002,P0015,Groceries,South,484,13,191,17.5,89.55,10,Snowy,0,88.23,Spring,2023,4,April,15,Thursday,1164.1499999999999,0,1
2023-04-13,S002,P0016,Toys,West,309,114,183,109.69,14.86,5,Sunny,0,14.05,Winter,2023,4,April,15,Thursday,1694.04,0,0
2023-04-13,S002,P0017,Toys,North,179,100,117,94.21,59.23,10,Rainy,0,58.73,Autumn,2023,4,April,15,Thursday,5923.0,0,0
2023-04-13,S002,P0018,Groceries,West,269,218,169,235.12,85.86,15,Sunny,1,87.68,Autumn,2023,4,April,15,Thursday,18717.48,0,0
2023-04-13,S002,P0019,Toys,South,255,154,134,146.98,76.26,5,Sunny,0,71.52,Spring,2023,4,April,15,Thursday,11744.04,0,0
2023-04-13,S002,P0020,Groceries,South,171,26,35,35.75,42.36,5,Sunny,1,37.45,Spring,2023,4,April,15,Thursday,1101.36,0,1
2023-04-13,S003,P0001,Groceries,East,348,269,84,261.18,61.29,10,Snowy,1,59.59,Winter,2023,4,April,15,Thursday,16487.01,0,0
2023-04-13,S003,P0002,Groceries,North,359,135,174,131.08,61.35,10,Rainy,1,61.4,Autumn,2023,4,April,15,Thursday,8282.25,0,0
2023-04-13,S003,P0003,Furniture,West,265,55,21,55.46,53.34,15,Snowy,0,52.36,Summer,2023,4,April,15,Thursday,2933.7000000000003,0,1
2023-04-13,S003,P0004,Toys,South,237,215,82,217.04,69.4,15,Sunny,0,72.39,Summer,2023,4,April,15,Thursday,14921.000000000002,0,0
2023-04-13,S003,P0005,Electronics,East,154,92,142,102.67,23.79,5,Cloudy,0,28.53,Winter,2023,4,April,15,Thursday,2188.68,0,0
2023-04-13,S003,P0006,Clothing,South,354,176,97,185.7,33.91,20,Sunny,0,34.42,Autumn,2023,4,April,15,Thursday,5968.16,0,0
2023-04-13,S003,P0007,Groceries,North,53,23,95,19.92,77.51,5,Sunny,0,77.48,Autumn,2023,4,April,15,Thursday,1782.73,0,0
2023-04-13,S003,P0008,Toys,West,230,118,190,123.78,91.79,15,Cloudy,0,87.86,Winter,2023,4,April,15,Thursday,10831.220000000001,0,0
2023-04-13,S003,P0009,Toys,South,269,262,180,258.53,27.27,15,Sunny,0,27.86,Winter,2023,4,April,15,Thursday,7144.74,0,0
2023-04-13,S003,P0010,Electronics,East,138,16,126,28.49,54.76,5,Rainy,1,53.09,Autumn,2023,4,April,15,Thursday,876.16,0,1
2023-04-13,S003,P0011,Groceries,East,368,178,53,194.24,37.33,0,Cloudy,1,42.13,Summer,2023,4,April,15,Thursday,6644.74,0,0
2023-04-13,S003,P0012,Clothing,East,62,13,192,21.87,49.98,0,Cloudy,1,53.22,Autumn,2023,4,April,15,Thursday,649.74,0,1
2023-04-13,S003,P0013,Groceries,North,399,134,102,145.51,61.92,15,Cloudy,0,62.31,Autumn,2023,4,April,15,Thursday,8297.28,0,0
2023-04-13,S003,P0014,Toys,East,288,73,173,82.07,25.67,0,Cloudy,1,26.57,Summer,2023,4,April,15,Thursday,1873.91,0,1
2023-04-13,S003,P0015,Toys,East,321,254,121,273.28,61.47,10,Cloudy,1,64.16,Autumn,2023,4,April,15,Thursday,15613.38,0,0
2023-04-13,S003,P0016,Clothing,West,296,99,183,100.31,45.24,5,Cloudy,1,45.24,Winter,2023,4,April,15,Thursday,4478.76,0,0
2023-04-13,S003,P0017,Groceries,East,131,26,193,45.02,41.91,10,Sunny,1,46.71,Winter,2023,4,April,15,Thursday,1089.6599999999999,0,1
2023-04-13,S003,P0018,Electronics,West,499,446,139,447.55,60.53,0,Cloudy,0,62.29,Spring,2023,4,April,15,Thursday,26996.38,0,0
2023-04-13,S003,P0019,Clothing,South,160,3,149,1.07,91.91,10,Sunny,0,87.58,Winter,2023,4,April,15,Thursday,275.73,0,1
2023-04-13,S003,P0020,Clothing,East,233,74,33,86.98,72.45,5,Rainy,0,74.64,Winter,2023,4,April,15,Thursday,5361.3,0,1
2023-04-13,S004,P0001,Groceries,South,448,78,73,69.02,49.85,5,Sunny,1,49.85,Autumn,2023,4,April,15,Thursday,3888.3,0,1
2023-04-13,S004,P0002,Electronics,South,491,357,45,373.4,71.85,0,Sunny,0,71.97,Spring,2023,4,April,15,Thursday,25650.449999999997,0,0
2023-04-13,S004,P0003,Groceries,East,441,5,85,-4.64,66.89,0,Cloudy,0,65.33,Autumn,2023,4,April,15,Thursday,334.45,0,1
2023-04-13,S004,P0004,Groceries,West,161,69,91,79.1,48.08,10,Snowy,0,52.83,Winter,2023,4,April,15,Thursday,3317.52,0,0
2023-04-13,S004,P0005,Clothing,South,53,8,31,22.63,49.88,0,Cloudy,0,46.05,Summer,2023,4,April,15,Thursday,399.04,0,1
2023-04-13,S004,P0006,Clothing,West,332,320,173,327.61,69.35,0,Snowy,0,67.22,Spring,2023,4,April,15,Thursday,22192.0,0,0
2023-04-13,S004,P0007,Furniture,North,130,97,165,103.61,46.06,0,Cloudy,0,47.19,Summer,2023,4,April,15,Thursday,4467.820000000001,0,0
2023-04-13,S004,P0008,Furniture,West,65,1,196,12.31,31.28,5,Snowy,1,32.42,Autumn,2023,4,April,15,Thursday,31.28,0,1
2023-04-13,S004,P0009,Electronics,North,57,9,183,14.32,29.82,10,Sunny,0,28.56,Spring,2023,4,April,15,Thursday,268.38,0,1
2023-04-13,S004,P0010,Furniture,North,273,14,175,24.25,53.15,20,Rainy,0,53.62,Summer,2023,4,April,15,Thursday,744.1,0,1
2023-04-13,S004,P0011,Toys,South,492,9,20,22.9,77.09,5,Snowy,0,77.61,Winter,2023,4,April,15,Thursday,693.8100000000001,0,1
2023-04-13,S004,P0012,Electronics,North,251,114,78,126.66,92.41,15,Snowy,0,94.45,Spring,2023,4,April,15,Thursday,10534.74,0,0
2023-04-13,S004,P0013,Electronics,West,231,217,27,212.41,98.76,5,Snowy,0,103.45,Autumn,2023,4,April,15,Thursday,21430.920000000002,0,0
2023-04-13,S004,P0014,Electronics,East,256,157,28,165.11,30.15,15,Snowy,1,30.93,Autumn,2023,4,April,15,Thursday,4733.55,0,0
2023-04-13,S004,P0015,Electronics,West,482,66,172,60.84,37.9,20,Rainy,0,40.12,Winter,2023,4,April,15,Thursday,2501.4,0,1
2023-04-13,S004,P0016,Toys,North,317,68,40,62.92,24.1,15,Snowy,0,27.82,Spring,2023,4,April,15,Thursday,1638.8000000000002,0,1
2023-04-13,S004,P0017,Clothing,South,134,39,84,49.05,63.18,0,Snowy,0,64.28,Winter,2023,4,April,15,Thursday,2464.02,0,1
2023-04-13,S004,P0018,Toys,South,333,27,178,43.57,61.87,5,Cloudy,1,65.11,Spring,2023,4,April,15,Thursday,1670.49,0,1
2023-04-13,S004,P0019,Clothing,East,200,160,125,171.64,35.01,15,Sunny,0,35.82,Winter,2023,4,April,15,Thursday,5601.599999999999,0,0
2023-04-13,S004,P0020,Furniture,West,178,112,118,107.78,34.88,15,Snowy,1,38.6,Autumn,2023,4,April,15,Thursday,3906.5600000000004,0,0
2023-04-13,S005,P0001,Clothing,East,140,91,34,94.81,72.76,20,Rainy,0,70.57,Summer,2023,4,April,15,Thursday,6621.160000000001,0,0
2023-04-13,S005,P0002,Toys,West,325,291,95,309.55,99.36,0,Snowy,1,98.5,Winter,2023,4,April,15,Thursday,28913.76,0,0
2023-04-13,S005,P0003,Electronics,South,144,92,37,105.76,55.56,5,Snowy,1,53.48,Spring,2023,4,April,15,Thursday,5111.52,0,0
2023-04-13,S005,P0004,Furniture,East,422,139,199,130.5,81.8,15,Rainy,0,84.61,Autumn,2023,4,April,15,Thursday,11370.199999999999,0,1
2023-04-13,S005,P0005,Toys,South,180,128,96,145.09,20.17,10,Cloudy,0,18.95,Autumn,2023,4,April,15,Thursday,2581.76,0,0
2023-04-13,S005,P0006,Toys,West,208,184,101,178.29,36.58,20,Snowy,0,39.8,Winter,2023,4,April,15,Thursday,6730.719999999999,0,0
2023-04-13,S005,P0007,Groceries,South,495,217,174,218.73,97.14,15,Cloudy,1,95.04,Autumn,2023,4,April,15,Thursday,21079.38,0,0
2023-04-13,S005,P0008,Clothing,East,463,297,40,297.64,11.59,5,Cloudy,1,8.3,Spring,2023,4,April,15,Thursday,3442.23,0,0
2023-04-13,S005,P0009,Toys,South,149,18,127,20.46,20.74,20,Snowy,1,21.15,Spring,2023,4,April,15,Thursday,373.32,0,1
2023-04-13,S005,P0010,Furniture,South,99,71,138,86.41,34.22,5,Sunny,0,30.16,Summer,2023,4,April,15,Thursday,2429.62,0,0
2023-04-13,S005,P0011,Groceries,West,179,148,167,154.17,84.59,10,Cloudy,1,84.04,Summer,2023,4,April,15,Thursday,12519.32,0,0
2023-04-13,S005,P0012,Toys,West,500,359,110,377.31,22.69,0,Rainy,1,23.39,Winter,2023,4,April,15,Thursday,8145.71,0,0
2023-04-13,S005,P0013,Clothing,West,454,104,146,98.34,60.58,15,Snowy,0,61.15,Summer,2023,4,April,15,Thursday,6300.32,0,1
2023-04-13,S005,P0014,Toys,South,427,70,132,73.47,89.09,5,Sunny,1,90.14,Autumn,2023,4,April,15,Thursday,6236.3,0,1
2023-04-13,S005,P0015,Clothing,North,220,217,180,212.7,32.37,20,Snowy,0,31.43,Summer,2023,4,April,15,Thursday,7024.289999999999,0,0
2023-04-13,S005,P0016,Toys,West,455,149,158,147.66,96.01,20,Rainy,0,100.28,Spring,2023,4,April,15,Thursday,14305.490000000002,0,1
2023-04-13,S005,P0017,Toys,North,332,85,22,79.67,45.35,0,Sunny,1,40.96,Summer,2023,4,April,15,Thursday,3854.75,0,1
2023-04-13,S005,P0018,Electronics,South,71,3,129,-1.94,37.51,0,Cloudy,1,39.38,Autumn,2023,4,April,15,Thursday,112.53,0,1
2023-04-13,S005,P0019,Electronics,South,122,90,198,102.02,74.76,20,Snowy,0,73.34,Winter,2023,4,April,15,Thursday,6728.400000000001,0,0
2023-04-13,S005,P0020,Electronics,South,491,467,20,484.26,53.92,5,Sunny,0,58.2,Summer,2023,4,April,15,Thursday,25180.64,0,0
2023-04-14,S001,P0001,Toys,South,486,379,190,375.28,37.13,5,Sunny,0,34.55,Winter,2023,4,April,15,Friday,14072.27,0,0
2023-04-14,S001,P0002,Furniture,East,432,289,136,294.22,89.15,0,Sunny,1,92.14,Summer,2023,4,April,15,Friday,25764.350000000002,0,0
2023-04-14,S001,P0003,Furniture,South,339,200,190,199.36,32.36,20,Sunny,0,29.45,Winter,2023,4,April,15,Friday,6472.0,0,0
2023-04-14,S001,P0004,Electronics,East,221,13,120,23.89,71.18,0,Rainy,0,69.36,Winter,2023,4,April,15,Friday,925.3400000000001,0,1
2023-04-14,S001,P0005,Electronics,North,283,17,58,8.61,72.15,0,Rainy,1,68.64,Summer,2023,4,April,15,Friday,1226.5500000000002,0,1
2023-04-14,S001,P0006,Toys,South,491,253,21,249.32,69.24,10,Snowy,0,65.81,Spring,2023,4,April,15,Friday,17517.719999999998,0,0
2023-04-14,S001,P0007,Electronics,North,285,242,110,237.25,92.62,5,Cloudy,0,94.85,Autumn,2023,4,April,15,Friday,22414.04,0,0
2023-04-14,S001,P0008,Toys,South,73,68,173,63.99,10.42,5,Sunny,1,5.57,Autumn,2023,4,April,15,Friday,708.56,0,0
2023-04-14,S001,P0009,Groceries,North,433,69,38,83.99,75.08,15,Cloudy,1,77.8,Summer,2023,4,April,15,Friday,5180.5199999999995,0,1
2023-04-14,S001,P0010,Groceries,West,433,360,148,358.37,99.22,20,Sunny,1,94.82,Summer,2023,4,April,15,Friday,35719.2,0,0
