Product ID,Date,Weekly_Demand,Lag_1,Lag_2,Lag_4,Rolling_Mean_4,Week_Number,Month
P0007,2023-12-31,5490,4484.0,5114.0,4930.0,4919.5,52,12
P0007,2024-01-07,229,5490.0,4484.0,5150.0,5059.5,1,1
P0008,2022-01-02,1285,,,,,52,1
P0008,2022-01-09,5524,1285.0,,,,1,1
P0008,2022-01-16,3919,5524.0,1285.0,,,2,1
P0008,2022-01-23,4448,3919.0,5524.0,,,3,1
P0008,2022-01-30,4245,4448.0,3919.0,1285.0,3794.0,4,1
P0008,2022-02-06,4580,4245.0,4448.0,5524.0,4534.0,5,2
P0008,2022-02-13,4261,4580.0,4245.0,3919.0,4298.0,6,2
P0008,2022-02-20,4647,4261.0,4580.0,4448.0,4383.5,7,2
P0008,2022-02-27,4188,4647.0,4261.0,4245.0,4433.25,8,2
P0008,2022-03-06,5239,4188.0,4647.0,4580.0,4419.0,9,3
P0008,2022-03-13,4294,5239.0,4188.0,4261.0,4583.75,10,3
P0008,2022-03-20,5063,4294.0,5239.0,4647.0,4592.0,11,3
P0008,2022-03-27,4929,5063.0,4294.0,4188.0,4696.0,12,3
P0008,2022-04-03,5192,4929.0,5063.0,5239.0,4881.25,13,4
P0008,2022-04-10,5649,5192.0,4929.0,4294.0,4869.5,14,4
P0008,2022-04-17,4128,5649.0,5192.0,5063.0,5208.25,15,4
P0008,2022-04-24,3846,4128.0,5649.0,4929.0,4974.5,16,4
P0008,2022-05-01,3741,3846.0,4128.0,5192.0,4703.75,17,5
P0008,2022-05-08,4284,3741.0,3846.0,5649.0,4341.0,18,5
P0008,2022-05-15,4652,4284.0,3741.0,4128.0,3999.75,19,5
P0008,2022-05-22,5179,4652.0,4284.0,3846.0,4130.75,20,5
P0008,2022-05-29,5072,5179.0,4652.0,3741.0,4464.0,21,5
P0008,2022-06-05,4117,5072.0,5179.0,4284.0,4796.75,22,6
P0008,2022-06-12,5480,4117.0,5072.0,4652.0,4755.0,23,6
P0008,2022-06-19,5128,5480.0,4117.0,5179.0,4962.0,24,6
P0008,2022-06-26,4711,5128.0,5480.0,5072.0,4949.25,25,6
P0008,2022-07-03,4918,4711.0,5128.0,4117.0,4859.0,26,7
P0008,2022-07-10,5174,4918.0,4711.0,5480.0,5059.25,27,7
P0008,2022-07-17,5438,5174.0,4918.0,5128.0,4982.75,28,7
P0008,2022-07-24,4726,5438.0,5174.0,4711.0,5060.25,29,7
P0008,2022-07-31,5518,4726.0,5438.0,4918.0,5064.0,30,7
P0008,2022-08-07,4612,5518.0,4726.0,5174.0,5214.0,31,8
P0008,2022-08-14,3797,4612.0,5518.0,5438.0,5073.5,32,8
P0008,2022-08-21,5711,3797.0,4612.0,4726.0,4663.25,33,8
P0008,2022-08-28,4838,5711.0,3797.0,5518.0,4909.5,34,8
P0008,2022-09-04,6027,4838.0,5711.0,4612.0,4739.5,35,9
P0008,2022-09-11,4171,6027.0,4838.0,3797.0,5093.25,36,9
P0008,2022-09-18,4575,4171.0,6027.0,5711.0,5186.75,37,9
P0008,2022-09-25,4323,4575.0,4171.0,4838.0,4902.75,38,9
P0008,2022-10-02,4880,4323.0,4575.0,6027.0,4774.0,39,10
P0008,2022-10-09,4270,4880.0,4323.0,4171.0,4487.25,40,10
P0008,2022-10-16,4510,4270.0,4880.0,4575.0,4512.0,41,10
P0008,2022-10-23,4896,4510.0,4270.0,4323.0,4495.75,42,10
P0008,2022-10-30,3405,4896.0,4510.0,4880.0,4639.0,43,10
P0008,2022-11-06,6097,3405.0,4896.0,4270.0,4270.25,44,11
P0008,2022-11-13,5116,6097.0,3405.0,4510.0,4727.0,45,11
P0008,2022-11-20,4347,5116.0,6097.0,4896.0,4878.5,46,11
P0008,2022-11-27,3637,4347.0,5116.0,3405.0,4741.25,47,11
P0008,2022-12-04,3122,3637.0,4347.0,6097.0,4799.25,48,12
P0008,2022-12-11,4032,3122.0,3637.0,5116.0,4055.5,49,12
P0008,2022-12-18,3520,4032.0,3122.0,4347.0,3784.5,50,12
P0008,2022-12-25,3725,3520.0,4032.0,3637.0,3577.75,51,12
P0008,2023-01-01,5363,3725.0,3520.0,3122.0,3599.75,52,1
P0008,2023-01-08,4702,5363.0,3725.0,4032.0,4160.0,1,1
P0008,2023-01-15,4012,4702.0,5363.0,3520.0,4327.5,2,1
P0008,2023-01-22,3167,4012.0,4702.0,3725.0,4450.5,3,1
P0008,2023-01-29,4124,3167.0,4012.0,5363.0,4311.0,4,1
P0008,2023-02-05,3479,4124.0,3167.0,4702.0,4001.25,5,2
P0008,2023-02-12,5395,3479.0,4124.0,4012.0,3695.5,6,2
P0008,2023-02-19,4342,5395.0,3479.0,3167.0,4041.25,7,2
P0008,2023-02-26,6291,4342.0,5395.0,4124.0,4335.0,8,2
P0008,2023-03-05,4172,6291.0,4342.0,3479.0,4876.75,9,3
P0008,2023-03-12,4436,4172.0,6291.0,5395.0,5050.0,10,3
P0008,2023-03-19,4449,4436.0,4172.0,4342.0,4810.25,11,3
P0008,2023-03-26,4461,4449.0,4436.0,6291.0,4837.0,12,3
P0008,2023-04-02,3836,4461.0,4449.0,4172.0,4379.5,13,4
P0008,2023-04-09,4531,3836.0,4461.0,4436.0,4295.5,14,4
P0008,2023-04-16,4195,4531.0,3836.0,4449.0,4319.25,15,4
P0008,2023-04-23,5590,4195.0,4531.0,4461.0,4255.75,16,4
P0008,2023-04-30,5325,5590.0,4195.0,3836.0,4538.0,17,4
P0008,2023-05-07,3648,5325.0,5590.0,4531.0,4910.25,18,5
P0008,2023-05-14,5412,3648.0,5325.0,4195.0,4689.5,19,5
P0008,2023-05-21,4272,5412.0,3648.0,5590.0,4993.75,20,5
P0008,2023-05-28,5512,4272.0,5412.0,5325.0,4664.25,21,5
P0008,2023-06-04,4918,5512.0,4272.0,3648.0,4711.0,22,6
P0008,2023-06-11,5479,4918.0,5512.0,5412.0,5028.5,23,6
P0008,2023-06-18,3924,5479.0,4918.0,4272.0,5045.25,24,6
P0008,2023-06-25,4643,3924.0,5479.0,5512.0,4958.25,25,6
P0008,2023-07-02,5024,4643.0,3924.0,4918.0,4741.0,26,7
P0008,2023-07-09,4983,5024.0,4643.0,5479.0,4767.5,27,7
P0008,2023-07-16,5511,4983.0,5024.0,3924.0,4643.5,28,7
P0008,2023-07-23,5117,5511.0,4983.0,4643.0,5040.25,29,7
P0008,2023-07-30,4512,5117.0,5511.0,5024.0,5158.75,30,7
P0008,2023-08-06,5344,4512.0,5117.0,4983.0,5030.75,31,8
P0008,2023-08-13,5359,5344.0,4512.0,5511.0,5121.0,32,8
P0008,2023-08-20,5453,5359.0,5344.0,5117.0,5083.0,33,8
P0008,2023-08-27,4514,5453.0,5359.0,4512.0,5167.0,34,8
P0008,2023-09-03,4845,4514.0,5453.0,5344.0,5167.5,35,9
P0008,2023-09-10,3895,4845.0,4514.0,5359.0,5042.75,36,9
P0008,2023-09-17,5226,3895.0,4845.0,5453.0,4676.75,37,9
P0008,2023-09-24,3830,5226.0,3895.0,4514.0,4620.0,38,9
P0008,2023-10-01,3307,3830.0,5226.0,4845.0,4449.0,39,10
P0008,2023-10-08,4057,3307.0,3830.0,3895.0,4064.5,40,10
P0008,2023-10-15,4461,4057.0,3307.0,5226.0,4105.0,41,10
P0008,2023-10-22,4496,4461.0,4057.0,3830.0,3913.75,42,10
P0008,2023-10-29,6779,4496.0,4461.0,3307.0,4080.25,43,10
P0008,2023-11-05,4843,6779.0,4496.0,4057.0,4948.25,44,11
P0008,2023-11-12,4451,4843.0,6779.0,4461.0,5144.75,45,11
P0008,2023-11-19,4972,4451.0,4843.0,4496.0,5142.25,46,11
P0008,2023-11-26,5279,4972.0,4451.0,6779.0,5261.25,47,11
P0008,2023-12-03,5066,5279.0,4972.0,4843.0,4886.25,48,12
P0008,2023-12-10,4591,5066.0,5279.0,4451.0,4942.0,49,12
P0008,2023-12-17,4639,4591.0,5066.0,4972.0,4977.0,50,12
P0008,2023-12-24,5069,4639.0,4591.0,5279.0,4893.75,51,12
P0008,2023-12-31,5069,5069.0,4639.0,5066.0,4841.25,52,12
P0008,2024-01-07,1007,5069.0,5069.0,4591.0,4842.0,1,1
P0009,2022-01-02,907,,,,,52,1
P0009,2022-01-09,5179,907.0,,,,1,1
P0009,2022-01-16,5311,5179.0,907.0,,,2,1
P0009,2022-01-23,5738,5311.0,5179.0,,,3,1
P0009,2022-01-30,4058,5738.0,5311.0,907.0,4283.75,4,1
P0009,2022-02-06,4426,4058.0,5738.0,5179.0,5071.5,5,2
P0009,2022-02-13,4910,4426.0,4058.0,5311.0,4883.25,6,2
P0009,2022-02-20,5472,4910.0,4426.0,5738.0,4783.0,7,2
P0009,2022-02-27,4466,5472.0,4910.0,4058.0,4716.5,8,2
P0009,2022-03-06,4128,4466.0,5472.0,4426.0,4818.5,9,3
P0009,2022-03-13,4581,4128.0,4466.0,4910.0,4744.0,10,3
P0009,2022-03-20,4335,4581.0,4128.0,5472.0,4661.75,11,3
P0009,2022-03-27,4602,4335.0,4581.0,4466.0,4377.5,12,3
P0009,2022-04-03,6231,4602.0,4335.0,4128.0,4411.5,13,4
P0009,2022-04-10,4875,6231.0,4602.0,4581.0,4937.25,14,4
P0009,2022-04-17,4181,4875.0,6231.0,4335.0,5010.75,15,4
P0009,2022-04-24,3846,4181.0,4875.0,4602.0,4972.25,16,4
P0009,2022-05-01,4045,3846.0,4181.0,6231.0,4783.25,17,5
P0009,2022-05-08,6439,4045.0,3846.0,4875.0,4236.75,18,5
P0009,2022-05-15,5088,6439.0,4045.0,4181.0,4627.75,19,5
P0009,2022-05-22,4959,5088.0,6439.0,3846.0,4854.5,20,5
P0009,2022-05-29,4813,4959.0,5088.0,4045.0,5132.75,21,5
P0009,2022-06-05,4281,4813.0,4959.0,6439.0,5324.75,22,6
P0009,2022-06-12,3182,4281.0,4813.0,5088.0,4785.25,23,6
P0009,2022-06-19,4872,3182.0,4281.0,4959.0,4308.75,24,6
P0009,2022-06-26,5641,4872.0,3182.0,4813.0,4287.0,25,6
P0009,2022-07-03,4454,5641.0,4872.0,4281.0,4494.0,26,7
P0009,2022-07-10,4711,4454.0,5641.0,3182.0,4537.25,27,7
P0009,2022-07-17,4383,4711.0,4454.0,4872.0,4919.5,28,7
P0009,2022-07-24,4153,4383.0,4711.0,5641.0,4797.25,29,7
P0009,2022-07-31,4618,4153.0,4383.0,4454.0,4425.25,30,7
P0009,2022-08-07,4636,4618.0,4153.0,4711.0,4466.25,31,8
P0009,2022-08-14,4482,4636.0,4618.0,4383.0,4447.5,32,8
P0009,2022-08-21,5788,4482.0,4636.0,4153.0,4472.25,33,8
P0009,2022-08-28,4575,5788.0,4482.0,4618.0,4881.0,34,8
P0009,2022-09-04,4119,4575.0,5788.0,4636.0,4870.25,35,9
P0009,2022-09-11,5033,4119.0,4575.0,4482.0,4741.0,36,9
P0009,2022-09-18,4072,5033.0,4119.0,5788.0,4878.75,37,9
P0009,2022-09-25,6269,4072.0,5033.0,4575.0,4449.75,38,9
P0009,2022-10-02,4831,6269.0,4072.0,4119.0,4873.25,39,10
P0009,2022-10-09,5272,4831.0,6269.0,5033.0,5051.25,40,10
P0009,2022-10-16,5007,5272.0,4831.0,4072.0,5111.0,41,10
P0009,2022-10-23,5792,5007.0,5272.0,6269.0,5344.75,42,10
P0009,2022-10-30,4619,5792.0,5007.0,4831.0,5225.5,43,10
P0009,2022-11-06,4357,4619.0,5792.0,5272.0,5172.5,44,11
P0009,2022-11-13,5562,4357.0,4619.0,5007.0,4943.75,45,11
P0009,2022-11-20,5017,5562.0,4357.0,5792.0,5082.5,46,11
P0009,2022-11-27,5634,5017.0,5562.0,4619.0,4888.75,47,11
P0009,2022-12-04,5003,5634.0,5017.0,4357.0,5142.5,48,12
P0009,2022-12-11,3935,5003.0,5634.0,5562.0,5304.0,49,12
P0009,2022-12-18,6803,3935.0,5003.0,5017.0,4897.25,50,12
P0009,2022-12-25,3984,6803.0,3935.0,5634.0,5343.75,51,12
P0009,2023-01-01,5640,3984.0,6803.0,5003.0,4931.25,52,1
P0009,2023-01-08,4486,5640.0,3984.0,3935.0,5090.5,1,1
P0009,2023-01-15,3836,4486.0,5640.0,6803.0,5228.25,2,1
P0009,2023-01-22,4677,3836.0,4486.0,3984.0,4486.5,3,1
P0009,2023-01-29,3156,4677.0,3836.0,5640.0,4659.75,4,1
P0009,2023-02-05,3947,3156.0,4677.0,4486.0,4038.75,5,2
P0009,2023-02-12,5022,3947.0,3156.0,3836.0,3904.0,6,2
P0009,2023-02-19,4258,5022.0,3947.0,4677.0,4200.5,7,2
P0009,2023-02-26,3973,4258.0,5022.0,3156.0,4095.75,8,2
P0009,2023-03-05,4931,3973.0,4258.0,3947.0,4300.0,9,3
P0009,2023-03-12,5460,4931.0,3973.0,5022.0,4546.0,10,3
P0009,2023-03-19,4567,5460.0,4931.0,4258.0,4655.5,11,3
P0009,2023-03-26,3725,4567.0,5460.0,3973.0,4732.75,12,3
P0009,2023-04-02,4570,3725.0,4567.0,4931.0,4670.75,13,4
P0009,2023-04-09,4608,4570.0,3725.0,5460.0,4580.5,14,4
P0009,2023-04-16,4618,4608.0,4570.0,4567.0,4367.5,15,4
P0009,2023-04-23,4613,4618.0,4608.0,3725.0,4380.25,16,4
P0009,2023-04-30,4801,4613.0,4618.0,4570.0,4602.25,17,4
P0009,2023-05-07,4819,4801.0,4613.0,4608.0,4660.0,18,5
P0009,2023-05-14,3934,4819.0,4801.0,4618.0,4712.75,19,5
P0009,2023-05-21,5648,3934.0,4819.0,4613.0,4541.75,20,5
P0009,2023-05-28,4664,5648.0,3934.0,4801.0,4800.5,21,5
P0009,2023-06-04,5730,4664.0,5648.0,4819.0,4766.25,22,6
P0009,2023-06-11,6356,5730.0,4664.0,3934.0,4994.0,23,6
P0009,2023-06-18,4430,6356.0,5730.0,5648.0,5599.5,24,6
P0009,2023-06-25,4080,4430.0,6356.0,4664.0,5295.0,25,6
P0009,2023-07-02,4599,4080.0,4430.0,5730.0,5149.0,26,7
P0009,2023-07-09,4931,4599.0,4080.0,6356.0,4866.25,27,7
P0009,2023-07-16,5584,4931.0,4599.0,4430.0,4510.0,28,7
P0009,2023-07-23,5448,5584.0,4931.0,4080.0,4798.5,29,7
P0009,2023-07-30,5804,5448.0,5584.0,4599.0,5140.5,30,7
P0009,2023-08-06,4530,5804.0,5448.0,4931.0,5441.75,31,8
P0009,2023-08-13,3409,4530.0,5804.0,5584.0,5341.5,32,8
P0009,2023-08-20,5248,3409.0,4530.0,5448.0,4797.75,33,8
P0009,2023-08-27,4997,5248.0,3409.0,5804.0,4747.75,34,8
P0009,2023-09-03,5126,4997.0,5248.0,4530.0,4546.0,35,9
P0009,2023-09-10,5079,5126.0,4997.0,3409.0,4695.0,36,9
P0009,2023-09-17,4649,5079.0,5126.0,5248.0,5112.5,37,9
P0009,2023-09-24,4735,4649.0,5079.0,4997.0,4962.75,38,9
P0009,2023-10-01,4246,4735.0,4649.0,5126.0,4897.25,39,10
P0009,2023-10-08,5478,4246.0,4735.0,5079.0,4677.25,40,10
P0009,2023-10-15,5074,5478.0,4246.0,4649.0,4777.0,41,10
P0009,2023-10-22,5435,5074.0,5478.0,4735.0,4883.25,42,10
P0009,2023-10-29,4300,5435.0,5074.0,4246.0,5058.25,43,10
P0009,2023-11-05,5897,4300.0,5435.0,5478.0,5071.75,44,11
P0009,2023-11-12,3417,5897.0,4300.0,5074.0,5176.5,45,11
P0009,2023-11-19,4878,3417.0,5897.0,5435.0,4762.25,46,11
P0009,2023-11-26,5179,4878.0,3417.0,4300.0,4623.0,47,11
P0009,2023-12-03,4452,5179.0,4878.0,5897.0,4842.75,48,12
P0009,2023-12-10,4738,4452.0,5179.0,3417.0,4481.5,49,12
P0009,2023-12-17,6225,4738.0,4452.0,4878.0,4811.75,50,12
P0009,2023-12-24,5140,6225.0,4738.0,5179.0,5148.5,51,12
P0009,2023-12-31,4939,5140.0,6225.0,4452.0,5138.75,52,12
P0009,2024-01-07,325,4939.0,5140.0,4738.0,5260.5,1,1
P0010,2022-01-02,1173,,,,,52,1
P0010,2022-01-09,4296,1173.0,,,,1,1
P0010,2022-01-16,5299,4296.0,1173.0,,,2,1
P0010,2022-01-23,5064,5299.0,4296.0,,,3,1
P0010,2022-01-30,4868,5064.0,5299.0,1173.0,3958.0,4,1
P0010,2022-02-06,4975,4868.0,5064.0,4296.0,4881.75,5,2
P0010,2022-02-13,4218,4975.0,4868.0,5299.0,5051.5,6,2
P0010,2022-02-20,4861,4218.0,4975.0,5064.0,4781.25,7,2
P0010,2022-02-27,5191,4861.0,4218.0,4868.0,4730.5,8,2
P0010,2022-03-06,3715,5191.0,4861.0,4975.0,4811.25,9,3
P0010,2022-03-13,5154,3715.0,5191.0,4218.0,4496.25,10,3
P0010,2022-03-20,4919,5154.0,3715.0,4861.0,4730.25,11,3
P0010,2022-03-27,5274,4919.0,5154.0,5191.0,4744.75,12,3
P0010,2022-04-03,3854,5274.0,4919.0,3715.0,4765.5,13,4
P0010,2022-04-10,5312,3854.0,5274.0,5154.0,4800.25,14,4
P0010,2022-04-17,4831,5312.0,3854.0,4919.0,4839.75,15,4
P0010,2022-04-24,4680,4831.0,5312.0,5274.0,4817.75,16,4
P0010,2022-05-01,3690,4680.0,4831.0,3854.0,4669.25,17,5
P0010,2022-05-08,4796,3690.0,4680.0,5312.0,4628.25,18,5
P0010,2022-05-15,4743,4796.0,3690.0,4831.0,4499.25,19,5
P0010,2022-05-22,4737,4743.0,4796.0,4680.0,4477.25,20,5
P0010,2022-05-29,5638,4737.0,4743.0,3690.0,4491.5,21,5
P0010,2022-06-05,3477,5638.0,4737.0,4796.0,4978.5,22,6
P0010,2022-06-12,4615,3477.0,5638.0,4743.0,4648.75,23,6
P0010,2022-06-19,5262,4615.0,3477.0,4737.0,4616.75,24,6
P0010,2022-06-26,5381,5262.0,4615.0,5638.0,4748.0,25,6
P0010,2022-07-03,4635,5381.0,5262.0,3477.0,4683.75,26,7
P0010,2022-07-10,4646,4635.0,5381.0,4615.0,4973.25,27,7
P0010,2022-07-17,3782,4646.0,4635.0,5262.0,4981.0,28,7
P0010,2022-07-24,5091,3782.0,4646.0,5381.0,4611.0,29,7
P0010,2022-07-31,4958,5091.0,3782.0,4635.0,4538.5,30,7
P0010,2022-08-07,5539,4958.0,5091.0,4646.0,4619.25,31,8
P0010,2022-08-14,5561,5539.0,4958.0,3782.0,4842.5,32,8
P0010,2022-08-21,4939,5561.0,5539.0,5091.0,5287.25,33,8
P0010,2022-08-28,5654,4939.0,5561.0,4958.0,5249.25,34,8
P0010,2022-09-04,4971,5654.0,4939.0,5539.0,5423.25,35,9
P0010,2022-09-11,5145,4971.0,5654.0,5561.0,5281.25,36,9
P0010,2022-09-18,4884,5145.0,4971.0,4939.0,5177.25,37,9
P0010,2022-09-25,5740,4884.0,5145.0,5654.0,5163.5,38,9
P0010,2022-10-02,5731,5740.0,4884.0,4971.0,5185.0,39,10
P0010,2022-10-09,6032,5731.0,5740.0,5145.0,5375.0,40,10
P0010,2022-10-16,4179,6032.0,5731.0,4884.0,5596.75,41,10
P0010,2022-10-23,5012,4179.0,6032.0,5740.0,5420.5,42,10
P0010,2022-10-30,3540,5012.0,4179.0,5731.0,5238.5,43,10
P0010,2022-11-06,4980,3540.0,5012.0,6032.0,4690.75,44,11
P0010,2022-11-13,4589,4980.0,3540.0,4179.0,4427.75,45,11
P0010,2022-11-20,3386,4589.0,4980.0,5012.0,4530.25,46,11
P0010,2022-11-27,6074,3386.0,4589.0,3540.0,4123.75,47,11
P0010,2022-12-04,4664,6074.0,3386.0,4980.0,4757.25,48,12
P0010,2022-12-11,4592,4664.0,6074.0,4589.0,4678.25,49,12
P0010,2022-12-18,3559,4592.0,4664.0,3386.0,4679.0,50,12
P0010,2022-12-25,4632,3559.0,4592.0,6074.0,4722.25,51,12
P0010,2023-01-01,4276,4632.0,3559.0,4664.0,4361.75,52,1
P0010,2023-01-08,5880,4276.0,4632.0,4592.0,4264.75,1,1
P0010,2023-01-15,4684,5880.0,4276.0,3559.0,4586.75,2,1
P0010,2023-01-22,5449,4684.0,5880.0,4632.0,4868.0,3,1
P0010,2023-01-29,5342,5449.0,4684.0,4276.0,5072.25,4,1
P0010,2023-02-05,4855,5342.0,5449.0,5880.0,5338.75,5,2
P0010,2023-02-12,4939,4855.0,5342.0,4684.0,5082.5,6,2
P0010,2023-02-19,5121,4939.0,4855.0,5449.0,5146.25,7,2
P0010,2023-02-26,4387,5121.0,4939.0,5342.0,5064.25,8,2
P0010,2023-03-05,5773,4387.0,5121.0,4855.0,4825.5,9,3
P0010,2023-03-12,3644,5773.0,4387.0,4939.0,5055.0,10,3
P0010,2023-03-19,4402,3644.0,5773.0,5121.0,4731.25,11,3
P0010,2023-03-26,4234,4402.0,3644.0,4387.0,4551.5,12,3
P0010,2023-04-02,4809,4234.0,4402.0,5773.0,4513.25,13,4
P0010,2023-04-09,4489,4809.0,4234.0,3644.0,4272.25,14,4
P0010,2023-04-16,5057,4489.0,4809.0,4402.0,4483.5,15,4
P0010,2023-04-23,3958,5057.0,4489.0,4234.0,4647.25,16,4
P0010,2023-04-30,4038,3958.0,5057.0,4809.0,4578.25,17,4
P0010,2023-05-07,4522,4038.0,3958.0,4489.0,4385.5,18,5
P0010,2023-05-14,4634,4522.0,4038.0,5057.0,4393.75,19,5
P0010,2023-05-21,4035,4634.0,4522.0,3958.0,4288.0,20,5
P0010,2023-05-28,4377,4035.0,4634.0,4038.0,4307.25,21,5
P0010,2023-06-04,3676,4377.0,4035.0,4522.0,4392.0,22,6
P0010,2023-06-11,4318,3676.0,4377.0,4634.0,4180.5,23,6
P0010,2023-06-18,4116,4318.0,3676.0,4035.0,4101.5,24,6
P0010,2023-06-25,4954,4116.0,4318.0,4377.0,4121.75,25,6
P0010,2023-07-02,5104,4954.0,4116.0,3676.0,4266.0,26,7
P0010,2023-07-09,4771,5104.0,4954.0,4318.0,4623.0,27,7
P0010,2023-07-16,4225,4771.0,5104.0,4116.0,4736.25,28,7
P0010,2023-07-23,4569,4225.0,4771.0,4954.0,4763.5,29,7
P0010,2023-07-30,3979,4569.0,4225.0,5104.0,4667.25,30,7
P0010,2023-08-06,6189,3979.0,4569.0,4771.0,4386.0,31,8
P0010,2023-08-13,5144,6189.0,3979.0,4225.0,4740.5,32,8
P0010,2023-08-20,4208,5144.0,6189.0,4569.0,4970.25,33,8
P0010,2023-08-27,5000,4208.0,5144.0,3979.0,4880.0,34,8
P0010,2023-09-03,5641,5000.0,4208.0,6189.0,5135.25,35,9
P0010,2023-09-10,5451,5641.0,5000.0,5144.0,4998.25,36,9
P0010,2023-09-17,5634,5451.0,5641.0,4208.0,5075.0,37,9
P0010,2023-09-24,3930,5634.0,5451.0,5000.0,5431.5,38,9
P0010,2023-10-01,3935,3930.0,5634.0,5641.0,5164.0,39,10
P0010,2023-10-08,4644,3935.0,3930.0,5451.0,4737.5,40,10
P0010,2023-10-15,5280,4644.0,3935.0,5634.0,4535.75,41,10
P0010,2023-10-22,4542,5280.0,4644.0,3930.0,4447.25,42,10
P0010,2023-10-29,4892,4542.0,5280.0,3935.0,4600.25,43,10
P0010,2023-11-05,3798,4892.0,4542.0,4644.0,4839.5,44,11
P0010,2023-11-12,4430,3798.0,4892.0,5280.0,4628.0,45,11
P0010,2023-11-19,4051,4430.0,3798.0,4542.0,4415.5,46,11
P0010,2023-11-26,4595,4051.0,4430.0,4892.0,4292.75,47,11
P0010,2023-12-03,5573,4595.0,4051.0,3798.0,4218.5,48,12
P0010,2023-12-10,5599,5573.0,4595.0,4430.0,4662.25,49,12
P0010,2023-12-17,4796,5599.0,5573.0,4051.0,4954.5,50,12
P0010,2023-12-24,4668,4796.0,5599.0,4595.0,5140.75,51,12
P0010,2023-12-31,4202,4668.0,4796.0,5573.0,5159.0,52,12
P0010,2024-01-07,1112,4202.0,4668.0,5599.0,4816.25,1,1
P0011,2022-01-02,1161,,,,,52,1
P0011,2022-01-09,4741,1161.0,,,,1,1
P0011,2022-01-16,5536,4741.0,1161.0,,,2,1
P0011,2022-01-23,4741,5536.0,4741.0,,,3,1
P0011,2022-01-30,3965,4741.0,5536.0,1161.0,4044.75,4,1
P0011,2022-02-06,4685,3965.0,4741.0,4741.0,4745.75,5,2
P0011,2022-02-13,5254,4685.0,3965.0,5536.0,4731.75,6,2
P0011,2022-02-20,5635,5254.0,4685.0,4741.0,4661.25,7,2
P0011,2022-02-27,4220,5635.0,5254.0,3965.0,4884.75,8,2
P0011,2022-03-06,5387,4220.0,5635.0,4685.0,4948.5,9,3
P0011,2022-03-13,4552,5387.0,4220.0,5254.0,5124.0,10,3
P0011,2022-03-20,4276,4552.0,5387.0,5635.0,4948.5,11,3
P0011,2022-03-27,4539,4276.0,4552.0,4220.0,4608.75,12,3
P0011,2022-04-03,3400,4539.0,4276.0,5387.0,4688.5,13,4
P0011,2022-04-10,5185,3400.0,4539.0,4552.0,4191.75,14,4
P0011,2022-04-17,3376,5185.0,3400.0,4276.0,4350.0,15,4
P0011,2022-04-24,4884,3376.0,5185.0,4539.0,4125.0,16,4
P0011,2022-05-01,4371,4884.0,3376.0,3400.0,4211.25,17,5
P0011,2022-05-08,4612,4371.0,4884.0,5185.0,4454.0,18,5
P0011,2022-05-15,4578,4612.0,4371.0,3376.0,4310.75,19,5
P0011,2022-05-22,4592,4578.0,4612.0,4884.0,4611.25,20,5
P0011,2022-05-29,4461,4592.0,4578.0,4371.0,4538.25,21,5
P0011,2022-06-05,5912,4461.0,4592.0,4612.0,4560.75,22,6
P0011,2022-06-12,4590,5912.0,4461.0,4578.0,4885.75,23,6
P0011,2022-06-19,4656,4590.0,5912.0,4592.0,4888.75,24,6
P0011,2022-06-26,4889,4656.0,4590.0,4461.0,4904.75,25,6
P0011,2022-07-03,5525,4889.0,4656.0,5912.0,5011.75,26,7
P0011,2022-07-10,4479,5525.0,4889.0,4590.0,4915.0,27,7
P0011,2022-07-17,4422,4479.0,5525.0,4656.0,4887.25,28,7
P0011,2022-07-24,4078,4422.0,4479.0,4889.0,4828.75,29,7
P0011,2022-07-31,4336,4078.0,4422.0,5525.0,4626.0,30,7
P0011,2022-08-07,5777,4336.0,4078.0,4479.0,4328.75,31,8
P0011,2022-08-14,4220,5777.0,4336.0,4422.0,4653.25,32,8
P0011,2022-08-21,4123,4220.0,5777.0,4078.0,4602.75,33,8
P0011,2022-08-28,6150,4123.0,4220.0,4336.0,4614.0,34,8
P0011,2022-09-04,5307,6150.0,4123.0,5777.0,5067.5,35,9
P0011,2022-09-11,4248,5307.0,6150.0,4220.0,4950.0,36,9
P0011,2022-09-18,4801,4248.0,5307.0,4123.0,4957.0,37,9
P0011,2022-09-25,3826,4801.0,4248.0,6150.0,5126.5,38,9
P0011,2022-10-02,4164,3826.0,4801.0,5307.0,4545.5,39,10
P0011,2022-10-09,4836,4164.0,3826.0,4248.0,4259.75,40,10
P0011,2022-10-16,4343,4836.0,4164.0,4801.0,4406.75,41,10
P0011,2022-10-23,4327,4343.0,4836.0,3826.0,4292.25,42,10
P0011,2022-10-30,5166,4327.0,4343.0,4164.0,4417.5,43,10
P0011,2022-11-06,4679,5166.0,4327.0,4836.0,4668.0,44,11
P0011,2022-11-13,4706,4679.0,5166.0,4343.0,4628.75,45,11
P0011,2022-11-20,5777,4706.0,4679.0,4327.0,4719.5,46,11
P0011,2022-11-27,5409,5777.0,4706.0,5166.0,5082.0,47,11
P0011,2022-12-04,4289,5409.0,5777.0,4679.0,5142.75,48,12
P0011,2022-12-11,4253,4289.0,5409.0,4706.0,5045.25,49,12
P0011,2022-12-18,5024,4253.0,4289.0,5777.0,4932.0,50,12
